,ccode,year,fragment,democ,autoc,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,emonth,interim,post,change,d5,sf,regtrans,variance,stability
0,700,1800,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,-6.0,88.0,1.0,0.0,0.0,0.0,0
1,700,1801,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,700,1802,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,700,1803,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,700,1804,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,700,1805,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,700,1806,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,700,1807,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,700,1808,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,700,1809,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,700,1810,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,700,1811,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,700,1812,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,700,1813,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,700,1814,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,700,1815,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,700,1816,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,700,1817,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,700,1818,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,700,1819,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,700,1820,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,700,1821,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,700,1822,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,700,1823,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,700,1824,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,700,1825,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,700,1826,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,700,1827,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,700,1828,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,700,1829,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,700,1830,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,700,1831,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,700,1832,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,700,1833,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,700,1834,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,700,1835,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,700,1836,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,700,1837,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,700,1838,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,700,1839,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,700,1840,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,700,1841,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,700,1842,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,700,1843,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,700,1844,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,700,1845,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,700,1846,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,700,1847,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,700,1848,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,700,1849,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,700,1850,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,700,1851,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52,700,1852,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,700,1853,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,700,1854,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,700,1855,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,700,1856,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,700,1857,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,700,1858,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,700,1859,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,700,1860,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,700,1861,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,700,1862,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,700,1863,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,700,1864,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,700,1865,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,700,1866,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,700,1867,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,700,1868,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,700,1869,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,700,1870,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,700,1871,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,700,1872,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,700,1873,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,700,1874,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,700,1875,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,700,1876,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,700,1877,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,700,1878,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79,700,1879,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,700,1880,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,700,1881,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,700,1882,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,700,1883,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,700,1884,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,700,1885,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,700,1886,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,700,1887,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,700,1888,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89,700,1889,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,700,1890,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,700,1891,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92,700,1892,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,700,1893,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,700,1894,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,700,1895,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,700,1896,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,700,1897,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,700,1898,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,700,1899,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,700,1900,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,700,1901,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,700,1902,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,700,1903,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104,700,1904,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105,700,1905,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,700,1906,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,700,1907,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108,700,1908,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,700,1909,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,700,1910,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,700,1911,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,700,1912,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
113,700,1913,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114,700,1914,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115,700,1915,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116,700,1916,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117,700,1917,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,700,1918,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,700,1919,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120,700,1920,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121,700,1921,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,700,1922,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,700,1923,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124,700,1924,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,700,1925,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
126,700,1926,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,700,1927,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,700,1928,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129,700,1929,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130,700,1930,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,700,1931,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,700,1932,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,700,1933,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,700,1934,0.0,1,7,-6.0,0.0,3,1,1,1,3,3,1.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33,-1
135,700,1935,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,6.0,0.0,-8.0,-2.0,1.0,0.0,0.0,-1.33,-1
136,700,1936,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,700,1937,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,700,1938,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,700,1939,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,700,1940,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,700,1941,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,700,1942,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,700,1943,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,700,1944,0.0,0,8,-8.0,0.0,3,1,1,1,3,2,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33,-1
145,700,1945,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,6.0,0.0,-10.0,-2.0,1.0,0.0,0.0,-1.33,-1
146,700,1946,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,700,1947,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,700,1948,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149,700,1949,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,700,1950,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,700,1951,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,700,1952,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153,700,1953,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,700,1954,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,700,1955,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,700,1956,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,700,1957,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
158,700,1958,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,700,1959,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,700,1960,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,700,1961,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,700,1962,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163,700,1963,0.0,0,10,-10.0,0.0,3,1,2,1,4,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
164,700,1964,0.0,0,7,-7.0,0.0,3,1,2,3,4,2,2.0,3,2.0,9.0,0.0,-7.0,3.0,1.0,0.0,1.0,3.0,1
165,700,1965,0.0,0,7,-7.0,1.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,700,1966,0.0,0,7,-7.0,2.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,700,1967,0.0,0,7,-7.0,3.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168,700,1968,0.0,0,7,-7.0,4.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
169,700,1969,0.0,0,7,-7.0,5.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,700,1970,0.0,0,7,-7.0,6.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,700,1971,0.0,0,7,-7.0,7.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,700,1972,0.0,0,7,-7.0,8.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
